Generals_Performance
General,number_of_battles,WAR,aWAR
Petre Dumitrescu,2,-1.9514988297101700,-0.9757494148550830
Petro Dyachenko,1,0.9575797614286350,0.9575797614286350
Petro Konashevych-Sahaidachny,1,0.9341597951519760,0.9341597951519760
Petrobey Mavromichalis,1,0.950775311767173,0.950775311767173
Petros Soumilas,1,-1.0067828667096500,-1.0067828667096500
Petru Rareș,1,-0.8777482247891870,-0.8777482247891870
Peucestas,1,0.8780220109500350,0.8780220109500350
Peyton H. Colquitt,1,-0.04846992241950580,-0.04846992241950580
Pharas the Herulian,1,0.9436543760749460,0.9436543760749460
Pharnabazus II,2,-0.09830527132077120,-0.04915263566038560
Pharnaces (satrap),1,-0.8922647111127770,-0.8922647111127770
Pharnaces II of Pontus,2,-0.09053690921048160,-0.045268454605240800
Pherendatis,1,-1.00887953540991,-1.00887953540991
Philemon Shande,1,0.9515662103580560,0.9515662103580560
"Philibert de Chandée, 1st Earl of Bath",2,1.907247372088130,0.953623686044064
Philibert of Chalon,1,0.9505379472440990,0.9505379472440990
Philip Broke,1,0.9513182539530400,0.9513182539530400
"Philip Chetwode, 1st Baron Chetwode",4,1.4979439040808000,0.37448597602019900
Philip Effiong,1,-1.0484331566698800,-1.0484331566698800
"Philip I, Landgrave of Hesse",1,0.9496676106594930,0.9496676106594930
Philip II of France,4,0.5368652753379530,0.13421631883448800
Philip II of Macedon,1,0.9217769210333090,0.9217769210333090
Philip Kearny,1,-0.05033238934050680,-0.05033238934050680
Philip Robert Anstruther,1,-1.048518291412160,-1.048518291412160
Philip Roche,2,-2.101614236773310,-1.0508071183866600
Philip Sheridan,9,4.500084378097940,0.5000093753442150
Philip Skippon,1,0.8787194794209200,0.8787194794209200
Philip Stapleton,1,1.0149834897536400,1.0149834897536400
Philip V of Macedon,2,-2.097900999879940,-1.0489504999399700
Philip V of Spain,2,-0.10952638754245200,-0.05476319377122610
Philip VI of France,1,0.9563138173055720,0.9563138173055720
Philip Vian,1,0.9481145468226180,0.9481145468226180
Philip d'Aubigny,1,0.9462447243109890,0.9462447243109890
"Philip of Artois, Count of Eu",1,-1.0440026687251900,-1.0440026687251900
Philip of Dreux,1,0.9340972093868240,0.9340972093868240
Philip the Bold,2,-0.09844937646565400,-0.049224688232827000
Philip van Artevelde,1,-1.0440026687251900,-1.0440026687251900
"Philip, Count of Egmont",2,-2.0600747289054000,-1.0300373644527000
"Philip, Duke of Orléans",1,-1.0449521268174900,-1.0449521268174900
"Philip, Duke of Palatinate-Neuburg",1,0.9455532922595400,0.9455532922595400
"Philip, Duke of Parma",2,1.8854098359653000,0.9427049179826490
Philipp von Stadion,1,-1.0370073332434900,-1.0370073332434900
Philippe Clément du Vuault de la Valrennes,1,0.9513291623210130,0.9513291623210130
"Philippe I, Duke of Orléans",1,0.9408060017980550,0.9408060017980550
"Philippe II, Duke of Orléans",1,-1.0354575458945200,-1.0354575458945200
Philippe Pétain,1,0.5907724517712320,0.5907724517712320
Philippe Villiers de L'Isle-Adam,1,-1.0389565692144400,-1.0389565692144400
Philippe de Crèvecœur d'Esquerdes,1,-1.051914819494340,-1.051914819494340
Philips van Almonde,3,0.863617195587724,0.28787239852924100
Phillip Bennett,1,0.9506961902594820,0.9506961902594820
Phineas Riall,2,-1.0983476739753700,-0.5491738369876850
Phormio,2,1.894503103634500,0.9472515518172510
Photios (Emirate of Crete),1,-1.0412418481111900,-1.0412418481111900
Phraya Bhijai Janriddhi,1,0.571783289925292,0.571783289925292
Phrygia,2,-1.2667621394836600,-0.6333810697418280
Piali Pasha,2,-0.09695477261869650,-0.048477386309348200
Piero Strozzi,2,-0.08218620742297420,-0.04109310371148710
Piero di Cosimo de' Medici,1,-0.0443191547559592,-0.0443191547559592
Pierre Alexis Ronarc'h,1,0.93384330912121,0.93384330912121
Pierre André de Suffren,6,3.719179771125350,0.6198632951875590
Pierre Augereau,3,2.8400300980873800,0.9466766993624610
Pierre Barjot,1,0.8711790750296090,0.8711790750296090
Pierre Langlais,1,-0.9969506200005160,-0.9969506200005160
Pierre Pouchot,2,-2.097337244553540,-1.0486686222767700
Pierre Ruffey,1,-1.162684930262320,-1.162684930262320
"Pierre Terrail, seigneur de Bayard",1,-1.0350558072522600,-1.0350558072522600
Pierre d'Aubusson,1,0.952674227951767,0.952674227951767
Pierre-Charles Villeneuve,1,-1.0484204972286500,-1.0484204972286500
Piet Cronjé,4,-0.1837799896500140,-0.045944997412503600
Piet Joubert,2,-0.0895877676042155,-0.04479388380210780
Piet Pieterszoon Hein,2,1.8966170869604700,0.9483085434802330
Pieter Adriaanszoon van der Werff,1,0.9480851805056650,0.9480851805056650
Pieter Schuyler,1,-1.048349287871730,-1.048349287871730
Pieter de Coninck,1,0.9446591475896350,0.9446591475896350
Pietro Badoglio,4,3.7081554378389900,0.9270388594597480
Pietro Frugoni,2,-0.1116343802623080,-0.05581719013115410
Pietro Loredan,1,0.9498405368333530,0.9498405368333530
Pietro Maletti,1,0.9452368062287740,0.9452368062287740
Pietro Mocenigo,1,0.9515744389948560,0.9515744389948560
Pietro Tiepolo,1,-0.9921780811873160,-0.9921780811873160
Piotr Niedźwiedzki,1,0.9509335547825560,0.9509335547825560
Piotr of Szczekociny,1,-1.211743130350680,-1.211743130350680
Pippo Spano,2,-2.070123876712130,-1.0350619383560600
Pir Muhammad ibn Jahangir,1,0.9072584825368950,0.9072584825368950
Piri Reis,1,0.9555421226033700,0.9555421226033700
Piruz Khosrow,1,-1.008872719310210,-1.008872719310210
Pitikwahanapiwiyin,1,0.9515190539394720,0.9515190539394720
Pitu Guli,1,-1.048445183139050,-1.048445183139050
Pityaxes,1,-1.0326091716176300,-1.0326091716176300
Plaek Phibunsongkhram,1,1.0414092360136700,1.0414092360136700
Pleistarchus (son of Antipater),1,1.2391157749302100,1.2391157749302100
Plenty Coups,1,-1.0480220413159200,-1.0480220413159200
Plumlov,1,-1.0452686128482600,-1.0452686128482600
Plymouth Colony,1,0.9512025679087070,0.9512025679087070
Polish General Staff,1,-0.7319474423902500,-0.7319474423902500
Polyxenidas,1,-1.0354885480754000,-1.0354885480754000
Pompeius Strabo,1,0.9278300745366630,0.9278300745366630
Pompey,4,1.8569703115788200,0.46424257789470500
"Pons, Count of Tripoli",1,0.939771291094261,0.939771291094261
Pope John X,1,0.9515662103580560,0.9515662103580560
Pope John XXII,1,0.9813561326548660,0.9813561326548660
Porcius Licinus,1,0.9664413702900730,0.9664413702900730
Porfirio Díaz,1,0.9501423397056420,0.9501423397056420
Port of Karachi,1,-0.932916071926446,-0.932916071926446
Porus,1,-0.9824879459675960,-0.9824879459675960
Pottu Amman (Tamil militant),2,-2.0968663133397600,-1.0484331566698800
Powell Clayton,1,0.9462184925630470,0.9462184925630470
Poznań Army,1,-0.7319474423902500,-0.7319474423902500
Pran Nath Thapar,1,-1.051914819494340,-1.051914819494340
Prasanna Silva,1,0.9515491201123950,0.9515491201123950
Pratap Chandra Lal,1,0.7379384560772650,0.7379384560772650
Preljub,1,0.9533072000132980,0.9533072000132980
Premindra Singh Bhagat,1,0.7379384560772650,0.7379384560772650
Prepelaus,1,1.2391157749302100,1.2391157749302100
President of India,2,0.5620081379922880,0.2810040689961440
President of Iran,1,-0.21300328752288300,-0.21300328752288300
President of Iraq,1,-0.03223747927035230,-0.03223747927035230
President of Pakistan,2,-0.9115116511790070,-0.45575582558950400
Presley O'Bannon,1,0.950992610627559,0.950992610627559
Priarius,1,-1.0357740319252900,-1.0357740319252900
Prime Minister of Bangladesh,1,0.7379384560772650,0.7379384560772650
Prime Minister of India,2,0.5620081379922880,0.2810040689961440
Prime Minister of Iran,1,-0.21300328752288300,-0.21300328752288300
Prime Minister of Israel,1,0.8958649854293310,0.8958649854293310
Prime Minister of Pakistan,1,-0.932916071926446,-0.932916071926446
Prince Alexander of Imereti (1674–1711),1,-1.0438310964182100,-1.0438310964182100
"Prince Benedetto, Duke of Chablais",1,-1.0427367246021300,-1.0427367246021300
Prince Charles Alexander of Lorraine,7,-7.289040908368030,-1.0412915583382900
"Prince Emanuele Filiberto, Duke of Aosta",4,-0.31855090569433300,-0.07963772642358310
Prince Eugene of Savoy,8,5.315405336220770,0.6644256670275960
Prince Franz de Paula of Liechtenstein,1,0.9692310639508190,0.9692310639508190
"Prince Frederick, Duke of York and Albany",6,-2.2195813736316600,-0.3699302289386100
Prince Friedrich Karl of Prussia (1828–85),3,1.7489842072600400,0.5829947357533480
Prince Georg Friedrich of Waldeck,5,0.7296772513098940,0.1459354502619790
Prince Henry of Prussia (1726–1802),1,-1.0402048363560100,-1.0402048363560100
Prince Henry the Navigator,1,0.9373246554596320,0.9373246554596320
Prince Joseph of Saxe-Hildburghausen,1,-1.0391140295953900,-1.0391140295953900
Prince Josias of Saxe-Coburg-Saalfeld,4,-2.0239393891789400,-0.5059848472947340
Prince Kan'in Kotohito,1,1.0072039766004800,1.0072039766004800
Prince Naruhiko Higashikuni,2,-0.04122918006940250,-0.02061459003470120
Prince Rupert of the Rhine,9,-4.429531586585800,-0.4921701762873110
"Prince William, Duke of Cumberland",4,-2.2866592162370400,-0.5716648040592610
Prince of Belmonte,1,-1.0205328038000300,-1.0205328038000300
Prince of Soubise,1,-0.9336125971029080,-0.9336125971029080
Profuturus,1,-0.04843378964194360,-0.04843378964194360
Prokop the Great,2,-0.11524283872529600,-0.057621419362648200
Prokop the Lesser,1,-1.0518198736851100,-1.0518198736851100
Prospero Colonna,2,1.8998583474048600,0.9499291737024320
Provenzano Salvani,1,-1.065171878823500,-1.065171878823500
Provisional Government of Bangladesh,1,0.7379384560772650,0.7379384560772650
Psamtik III,1,-1.0484337896419400,-1.0484337896419400
Ptolemy (son of Philip),1,0.8896866603956740,0.8896866603956740
Ptolemy Andromachou,1,-1.0484328401838500,-1.0484328401838500
Ptolemy I Soter,6,3.5440337768501600,0.5906722961416930
Ptolemy IV Philopator,1,0.8769947532212740,0.8769947532212740
Ptolemy XIII Theos Philopator,2,-2.0639124801933900,-1.0319562400967000
Publius Attius Varus,3,-1.114601274483470,-0.37153375816115600
Publius Claudius Pulcher (consul 249 BC),1,-1.0311735730485700,-1.0311735730485700
Publius Cornelius Scipio,3,-1.0273899768342200,-0.3424633256114080
Publius Decius Mus (consul 279 BC),1,0.9389070856134610,0.9389070856134610
Publius Decius Mus (consul 312 BC),1,0.9389070856134610,0.9389070856134610
Publius Licinius Crassus (son of triumvir),1,-1.0988345898852700,-1.0988345898852700
Publius Ostorius Scapula,1,0.9449203201980080,0.9449203201980080
Publius Quinctilius Varus,1,-1.0421037525406000,-1.0421037525406000
Publius Valerius Laevinus,1,-1.0182561003244500,-1.0182561003244500
Pyotr Bagration,2,-2.0159425568015400,-1.0079712784007700
Pyotr Kotlyarevsky,1,0.9510823069513140,0.9510823069513140
Pyotr Rumyantsev,2,1.8874145507517600,0.9437072753758800
Pyotr Saltykov (1698–1772),2,1.936364086918570,0.9681820434592850
Pyrrhus of Epirus,3,-1.1830647947715300,-0.3943549315905090
Pál Kinizsi,1,0.9472939654287510,0.9472939654287510
Pío de Tristán,1,-1.047721913287240,-1.047721913287240
Pío del Pilar,2,-0.1337375688960250,-0.0668687844480127
"Qamar-ud-din Khan, Asif Jah I",1,-1.0425404298172800,-1.0425404298172800
Qanateer,1,-1.0539719786943100,-1.0539719786943100
Qara Yusuf,1,0.9515662103580560,0.9515662103580560
Qarasunqur,1,-1.0326091716176300,-1.0326091716176300
Qari Quraish,1,-1.0476422580790000,-1.0476422580790000
Qasem-Ali Zahirnejad,1,-0.21300328752288300,-0.21300328752288300
Qays ibn Sa'd,1,0.9452368062287740,0.9452368062287740
Qazim Koculi,1,0.9476104514595160,0.9476104514595160
Qian Wanli,1,-1.060459942325010,-1.060459942325010
Qin Dechun,1,0.9515348782410110,0.9515348782410110
Qin Jiwei,1,0.9600645264001860,0.9600645264001860
Qiu Qingquan,1,-1.3016222977684400,-1.3016222977684400
Qolsharif,1,-1.0484331566698800,-1.0484331566698800
Qu Yi,1,0.9389070856134610,0.9389070856134610
Quan Cong,1,0.9420719459211170,0.9420719459211170
Quanah Parker,1,-1.0482119329343800,-1.0482119329343800
Quilcho,1,-1.0483227030451400,-1.0483227030451400
Quincy Adams Gillmore,3,-3.149300740496090,-1.0497669134987000
Quintin Brand,1,1.2357797217970300,1.2357797217970300
Quintus Caecilius Metellus Numidicus,1,-0.037356462079114600,-0.037356462079114600
Quintus Caecilius Metellus Pius Scipio Nasica,1,-0.8771265710386700,-0.8771265710386700
Quintus Fabius Maximus Rullianus,2,1.8841438918422300,0.9420719459211170
Quintus Fabius Maximus Verrucosus,3,-1.1323244922063500,-0.37744149740211500
Quintus Fulvius Flaccus (consul 237 BC),2,-0.09148668378880940,-0.04574334189440470
Quintus Lutatius Catulus,1,0.9357422253058040,0.9357422253058040
Quintus Mamilius Vitulus,1,0.9389070856134610,0.9389070856134610
Quintus Petillius Cerialis,1,-1.0492246882328300,-1.0492246882328300
Quintus Servilius Caepio,1,-1.0231145906946600,-1.0231145906946600
Quintus Titurius Sabinus,1,0.9389070856134610,0.9389070856134610
Quizquiz,3,0.8452049996092920,0.28173499986976400
Qusay Hussein,1,-0.03223747927035230,-0.03223747927035230
Qutb ad-Din Mawdud,1,0.9487181525671960,0.9487181525671960
Qutuz,1,0.9452368062287740,0.9452368062287740
Quwê,1,0.09243041832705500,0.09243041832705500
R. N. Kao,1,0.7379384560772650,0.7379384560772650
Ra'ad al-Hamdani,1,0.9515662103580560,0.9515662103580560
Radagaisus,1,-1.0484331566698800,-1.0484331566698800
Radko Dimitriev,2,1.830746262692240,0.915373131346121
Radomir Putnik,4,3.757094322075200,0.9392735805187990
Radovan Karadžić,1,-0.0443191547559592,-0.0443191547559592
Raes van Heers,1,-1.0446356407867200,-1.0446356407867200
Rafael Eitan,1,-0.016726214461660300,-0.016726214461660300
Rafael García Valiño,1,0.897737680660564,0.897737680660564
Rafael Jalandoni,1,0.8629504382297020,0.8629504382297020
Rafael Maroto,1,-1.0478403286985000,-1.0478403286985000
Ragheb Harb,1,-0.13377386757579600,-0.13377386757579600
Raghoji II Bhonsle,1,-0.9948475366595000,-0.9948475366595000
Rahim Beqiri,2,-0.09512627314261450,-0.047563136571307200
Rahmatullah Raufi,1,0.9480851805056650,0.9480851805056650
Raimondo Montecuccoli,2,-0.04547645257136960,-0.02273822628568480
Raizō Tanaka,3,-1.1270834976119800,-0.3756944992039930
Rajah Abu Khalid,1,-1.0515983334635700,-1.0515983334635700
Rajah Sulayman,1,-1.047608474673730,-1.047608474673730
Rajasinha I of Sitawaka,2,-0.11269156433613900,-0.056345782168069700
Ralph Abercromby,4,1.824115919511530,0.456028979877883
Ralph C. Smith,1,0.9495188622250330,0.9495188622250330
Ralph Delaval,1,-1.0403788531058200,-1.0403788531058200
"Ralph Hopton, 1st Baron Hopton",2,1.9459806841481000,0.9729903420740510
Ralph Kerr,1,-1.0478581431523300,-1.0478581431523300
"Ralph Neville, 2nd Baron Neville de Raby",1,0.953623686044064,0.953623686044064
Ralph Percy,1,-1.0468510430020800,-1.0468510430020800
Ramadan Shalah,2,-2.084523991111970,-1.0422619955559800
Ramayyan Dalawa,1,0.9515662103580560,0.9515662103580560
Ramesses (prince),1,0.8992042240453510,0.8992042240453510
Ramesses II,2,1.8507704344034100,0.9253852172017040
Ramush Haradinaj,1,-1.0483543516482200,-1.0483543516482200
"Ramón Blanco, 1st Marquis of Peña Plata",1,-1.0427367246021300,-1.0427367246021300
Ramón de Cardona,2,-0.080448388579903,-0.0402241942899515
Ranald S. Mackenzie,2,1.8993905347413800,0.9496952673706890
Randall L. Gibson,1,-1.0476422580790000,-1.0476422580790000
Randall Newman,1,0.9449203201980080,0.9449203201980080
Ranjit Singh Dyal,1,0.9484016665364310,0.9484016665364310
Ranjodh Singh Majithia,2,-2.095504088173840,-1.0477520440869200
Ranulf II of Alife,1,0.951566843330118,0.951566843330118
Ranulf de Glanvill,1,0.9516931212563940,0.9516931212563940
Rao Farman Ali,1,-0.932916071926446,-0.932916071926446
Rao Jaimal,1,-1.0459015849097900,-1.0459015849097900
Rao Qamar Suleman,1,0.9420719459211170,0.9420719459211170
"Raoul II of Brienne, Count of Eu",1,-1.0479587441097600,-1.0479587441097600
Raoul II of Tosny,1,0.951566843330118,0.951566843330118
Raphael Semmes,1,-1.0482896406550200,-1.0482896406550200
Rapp Brush,1,0.9403312727519060,0.9403312727519060
Ras Alula,3,0.7499853401808790,0.24999511339362600
Ras Mengesha Yohannes,3,0.7528210550165400,0.25094035167218000
Rasim Delić,1,-0.0705874953095092,-0.0705874953095092
Rathvon M. Tompkins,1,-0.06267534454036760,-0.06267534454036760
Ratko Mladić,2,-1.0816756168350700,-0.5408378084175370
Rauf Denktaş,1,0.9325773649981480,0.9325773649981480
Raymond A. Spruance,5,4.489199179457850,0.8978398358915700
"Raymond III, Count of Tripoli",2,-2.104296670783030,-1.052148335391510
"Raymond IV, Count of Toulouse",4,3.708621036973510,0.9271552592433770
"Raymond VI, Count of Toulouse",1,-1.0256065600219800,-1.0256065600219800
Raymond of Poitiers,1,-1.0488765535989800,-1.0488765535989800
"Raymond-Roger, Count of Foix",1,-1.0256065600219800,-1.0256065600219800
Raynald of Châtillon,3,-0.16475692959406500,-0.05491897653135490
Rear admiral,2,-0.9115116511790070,-0.45575582558950400
Redvers Buller,2,-2.132109813868960,-1.0660549069344800
Regimentarz,1,0.9341597951519760,0.9341597951519760
Reginald I of Guelders,1,-1.077289588441920,-1.077289588441920
Reginald Tyrwhitt,1,0.9437995717957810,0.9437995717957810
Reginald of Sidon,1,-1.065357778550080,-1.065357778550080
Reiner Stahel,1,0.9575797614286350,0.9575797614286350
Reinhard Günzel (general),1,-1.0486391890759100,-1.0486391890759100
Reinhard Scheer,1,-1.0341940555673500,-1.0341940555673500
Remus von Woyrsch,1,-1.1433792823856100,-1.1433792823856100
"Renaud I, Count of Dammartin",1,-1.0318533105037000,-1.0318533105037000
Rensuke Isogai,3,0.9933857551597150,0.3311285850532380
Renya Mutaguchi,2,2.0187741213161300,1.0093870606580700
René Coty,1,0.8711790750296090,0.8711790750296090
"René II, Duke of Lorraine",2,1.917691411103400,0.9588457055516980
René Laverdure,1,-1.0488227509737500,-1.0488227509737500
René Prioux,1,-1.1750278854621800,-1.1750278854621800
Research and Analysis Wing,1,0.7379384560772650,0.7379384560772650
Respendial,1,0.951566843330118,0.951566843330118
Reuben Ellis Jenkins,2,-2.155326224939850,-1.077663112469920
Reuben F. Bernard,1,-1.0473966746294800,-1.0473966746294800
Reuben Lindsay Walker,1,-1.0483385273466800,-1.0483385273466800
Reşid Mehmed Pasha,3,-1.119511828479800,-0.37317060949326600
Rhahzadh,1,-1.0446356407867200,-1.0446356407867200
Rheomithres,2,-1.8005918046168300,-0.9002959023084160
Rhoesaces,1,-0.8922647111127770,-0.8922647111127770
Rhydderch Hael,1,0.9515662103580560,0.9515662103580560
Rhys Gryg,1,0.9515662103580560,0.9515662103580560
Rhys ap Thomas,2,1.907247372088130,0.953623686044064
Ricardo Cordón,1,-1.0485442432666800,-1.0485442432666800
Rice Powell,1,-1.0558808746086100,-1.0558808746086100
Richard Butler (general),1,-1.0481169871251500,-1.0481169871251500
Richard Caswell,1,0.9512342165117830,0.9512342165117830
Richard Church (general),1,-1.0493829312482100,-1.0493829312482100
Richard Deane (regicide),1,0.9371832767546320,0.9371832767546320
Richard F. Natonski,1,0.9473414383333660,0.9473414383333660
Richard Gentry,1,-1.048781607789760,-1.048781607789760
"Richard Grey, 4th Baron Grey of Codnor",1,0.951566843330118,0.951566843330118
Richard Guyon,1,-1.0553766056273800,-1.0553766056273800
Richard H. Anderson,3,-0.1449200032587580,-0.04830666775291940
Richard Haking,1,-1.044477397771340,-1.044477397771340
"Richard Howe, 1st Earl Howe",1,0.9479707143217230,0.9479707143217230
Richard I of Capua,1,0.9504588257364070,0.9504588257364070
Richard I of England,4,2.7987539490486400,0.6996884872621590
Richard III of England,4,-0.20489002520814100,-0.05122250630203520
Richard Kempenfelt,1,0.9498405368333530,0.9498405368333530
Richard Lestock,1,-0.04282400562102520,-0.04282400562102520
Richard Lucian Page,1,-1.0473834141061900,-1.0473834141061900
Richard Montgomery,2,-0.09791135021335230,-0.048955675106676100
"Richard Neville, 16th Earl of Warwick",7,-0.33982584365433500,-0.048546549093476400
"Richard Neville, 5th Earl of Salisbury",5,0.7577696535003130,0.15155393070006300
Richard S. Ewell,5,-0.22593131591525500,-0.04518626318305100
Richard Saul,1,1.2357797217970300,1.2357797217970300
"Richard Talbot, 1st Earl of Tyrconnell",1,-1.055870894878910,-1.055870894878910
Richard Taylor (general),2,1.9025317302297200,0.9512658651148600
Richard W. Dowling,1,0.951359224759637,0.951359224759637
"Richard de Clare, Steward of Forest of Essex",1,-1.0484331566698800,-1.0484331566698800
Richard de la Pole,1,-1.1209924299921700,-1.1209924299921700
"Richard of York, 3rd Duke of York",3,-1.1440341588586500,-0.38134471961954800
"Richard, 1st Earl of Cornwall",1,-1.0452686128482600,-1.0452686128482600
Richmond K. Turner,9,6.447021697207700,0.7163357441341890
Richomeres,1,-0.04843378964194360,-0.04843378964194360
Rickard de Bermingham,1,0.9519146614779300,0.9519146614779300
Rifat Pasha,1,-1.0459015849097900,-1.0459015849097900
Rikichi Tsukada,3,-3.1419140189385500,-1.0473046729795200
Rino Corso Fougier,1,-1.4176355348624900,-1.4176355348624900
Rippei Ogisu,1,-1.030011990219410,-1.030011990219410
Rob Roy MacGregor,1,-1.0480695142205300,-1.0480695142205300
Robert Abercromby of Airthrey,2,-0.09374955890878390,-0.046874779454391900
Robert Anderson (Civil War),1,-1.048460374468530,-1.048460374468530
Robert B. McClure,1,0.941438973859586,0.941438973859586
"Robert Baden-Powell, 1st Baron Baden-Powell",1,-1.0489082022020600,-1.0489082022020600
Robert Barraud Taylor,1,0.9518038913671620,0.9518038913671620
Robert Bemborough,1,-1.0484239785749900,-1.0484239785749900
Robert Blake (admiral),4,0.8389166303673890,0.2097291575918470
Robert Bowes (lawyer),1,-1.0474840150636200,-1.0474840150636200
Robert C. Giffen,1,-1.04885163395979,-1.04885163395979
Robert C. Schenck,1,-1.0504906323558900,-1.0504906323558900
Robert C. Tyler,1,-1.0485206669245400,-1.0485206669245400
Robert Clive,1,0.7875873165220940,0.7875873165220940
Robert Curthose,4,3.708621036973510,0.9271552592433770
"Robert Devereux, 2nd Earl of Essex",1,0.9775722064089900,0.9775722064089900
"Robert Devereux, 3rd Earl of Essex",3,0.8772713488210450,0.29242378294034800
Robert Dickson (fur trader),1,0.9514715810348580,0.9514715810348580
Robert E. Lee,27,-6.011855859348870,-0.22266132812403200
Robert F. Stockton,3,0.8543001751614350,0.28476672505381200
Robert Finnis,1,-1.0475704781505500,-1.0475704781505500
Robert Fry,1,-1.069954523247980,-1.069954523247980
Robert Fyssher,1,0.9520570801917740,0.9520570801917740
Robert George Broadwood,1,-1.0486290540543300,-1.0486290540543300
Robert Gould Shaw,1,-1.0508788983151100,-1.0508788983151100
Robert Guiscard,3,2.8814967916601100,0.9604989305533700
Robert H. Milroy,4,-1.2005386587711400,-0.30013466469278600
Robert H. Wyman,1,-0.048721138157701900,-0.048721138157701900
Robert Hamilton of Preston,1,-1.0503323893405100,-1.0503323893405100
Robert Heriot Barclay,1,-1.0475704781505500,-1.0475704781505500
Robert Hoke,1,-1.0458066391005600,-1.0458066391005600
"Robert Hungerford, 3rd Baron Hungerford",2,-2.0952841996719700,-1.0476420998359800
"Robert I, Latin Emperor",1,-1.0469951481469700,-1.0469951481469700
"Robert II Keith, Marischal of Scotland",2,-0.1031966669271390,-0.0515983334635694
Robert II of Capua,1,0.951566843330118,0.951566843330118
"Robert II, Count of Artois",1,-1.0219569909384700,-1.0219569909384700
"Robert II, Count of Dreux",1,0.9340972093868240,0.9340972093868240
"Robert II, Count of Flanders",4,3.708621036973510,0.9271552592433770
Robert III of Artois,1,-1.0441609117405800,-1.0441609117405800
Robert IV of Sablé,2,1.8956215283325200,0.9478107641662620
Robert Knolles,1,-0.9875483984924870,-0.9875483984924870
Robert L. Eichelberger,3,2.773837399671640,0.9246124665572120
Robert L. Ghormley,1,0.9325773649981480,0.9325773649981480
Robert Lee Bullard,2,1.5220838726463200,0.7610419363231580
Robert Mansergh,1,0.9610611077670570,0.9610611077670570
Robert McDade,1,-0.05858098559981710,-0.05858098559981710
Robert McDouall,1,0.9514715810348580,0.9514715810348580
Robert Monckton,1,0.9501739883087180,0.9501739883087180
Robert Monro,1,-1.046534556971320,-1.046534556971320
Robert Mugabe,1,0.9578962474594000,0.9578962474594000
"Robert Munro, 18th Baron of Foulis",1,0.8502122955114980,0.8502122955114980
"Robert Napier, 1st Baron Napier of Magdala",1,0.9474522084441340,0.9474522084441340
Robert Nivelle,1,0.5907724517712320,0.5907724517712320
Robert Patterson,2,-0.11070751340927000,-0.05535375670463480
Robert Patterson (pioneer),1,-1.0484910736135100,-1.0484910736135100
"Robert Pigot, 2nd Baronet",1,0.9525159849363840,0.9525159849363840
Robert Ross (British Army officer),3,0.8629765891393180,0.28765886304643900
Robert S. Beightler,1,0.939540057674992,0.939540057674992
Robert S. Garnett,1,-1.0480220413159200,-1.0480220413159200
Robert S. Granger,1,0.9503005827210250,0.9503005827210250
Robert Sale,1,0.9474522084441340,0.9474522084441340
Robert Semple (Canada),1,-1.0484246115470500,-1.0484246115470500
Robert Tilney,1,-1.052174338039560,-1.052174338039560
Robert Toombs,1,-0.04843315666988210,-0.04843315666988210
Robert Treat,1,0.9512025679087070,0.9512025679087070
Robert V. Richardson,1,-1.0484331566698800,-1.0484331566698800
"Robert Welles, 8th Baron Willoughby de Eresby",1,-1.038938892232940,-1.038938892232940
"Robert de Beaumont, 1st Earl of Leicester",1,0.951566843330118,0.951566843330118
"Robert de Clifford, 1st Baron de Clifford",1,-1.0423094684606000,-1.0423094684606000
Robert de Lawedre of Edrington,1,-1.0485600675682200,-1.0485600675682200
Robert fitz Martin,1,-1.0484331566698800,-1.0484331566698800
"Robert of Bellême, 3rd Earl of Shrewsbury",1,-1.0484337896419400,-1.0484337896419400
Robert the Bruce,3,0.8507118565446140,0.2835706188482050
Roberto Brusati,1,0.9824939653008090,0.9824939653008090
Robin of Redesdale,1,0.9515662103580560,0.9515662103580560
Roderic,1,-1.0492246882328300,-1.0492246882328300
Rodion Malinovsky,1,-0.9661471051568410,-0.9661471051568410
Rodolfo Giovanni Marazzino,1,-0.9444198426459460,-0.9444198426459460
Rodolfo Graziani,2,1.8847768639037700,0.9423884319518830
Rodrigo Jiménez de Rada,1,0.9474522084441340,0.9474522084441340
Rodrigo Orgóñez,3,0.8550822084091590,0.28502740280305300
Roger Hale Sheaffe,2,-0.0966770546933663,-0.04833852734668320
Roger I of Sicily,1,0.9501389922471010,0.9501389922471010
Roger II of Sicily,1,-1.0484337896419400,-1.0484337896419400
"Roger Keyes, 1st Baron Keyes",1,0.9437995717957810,0.9437995717957810
Roger Lestrange,1,0.9367923305131830,0.9367923305131830
"Roger de Clifford, 2nd Baron de Clifford",1,-1.0481169871251500,-1.0481169871251500
Roger de Moulins,1,-1.0498792441859300,-1.0498792441859300
Roger of Salerno,2,-0.10025366332704900,-0.050126831663524500
Rogério Lobato,1,-1.0476422580790000,-1.0476422580790000
Rokkaku Yoshikata,1,-1.0405213223867700,-1.0405213223867700
Roland,1,-1.0493829312482100,-1.0493829312482100
Roman Abraham,1,-0.9772241162336390,-0.9772241162336390
Roman Catholic Archdiocese of Milan,1,-0.9921780811873160,-0.9921780811873160
Roman Polko,1,0.951566843330118,0.951566843330118
Romanos III Argyros,1,-1.054763193771230,-1.054763193771230
Romanos IV Diogenes,1,-1.0658402048480200,-1.0658402048480200
